# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;59;1416389648;sda;7.26;0.13;650.06;89.54;0.07;9.53;0.20;0.15
axle;60;1416389708;sda;5.69;0.00;776.77;136.47;0.02;3.91;0.20;0.11
axle;60;1416389768;sda;4.53;0.00;740.72;163.64;0.02;4.62;0.22;0.10
axle;60;1416389828;sda;4.93;0.00;696.42;141.32;0.03;5.08;0.20;0.10
axle;60;1416389888;sda;4.87;0.00;712.22;146.27;0.02;4.36;0.21;0.10
axle;60;1416389948;sda;4.83;0.00;708.50;146.54;0.02;5.10;0.21;0.10
axle;60;1416390008;sda;4.68;0.00;749.94;160.23;0.02;4.03;0.20;0.09
axle;60;1416390068;sda;5.29;0.00;782.79;148.06;0.03;5.62;0.21;0.11
axle;60;1416390128;sda;4.17;0.00;547.97;131.42;0.02;4.22;0.19;0.08
