Linux 3.0.101-0.15-default (axle) 	11/19/2014 	_x86_64_

10:33:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:34:08 AM     all     59.50      0.00     17.27      0.02      0.00     23.21
10:35:08 AM     all     62.48      0.00     19.14      0.00      0.00     18.38
10:36:08 AM     all     64.12      0.00     17.80      0.00      0.00     18.08
10:37:08 AM     all     60.82      0.00     19.50      0.00      0.00     19.67
10:38:08 AM     all     64.26      0.00     17.20      0.00      0.00     18.54
10:39:08 AM     all     60.76      0.00     20.00      0.00      0.00     19.23
10:40:08 AM     all     63.47      0.00     17.60      0.00      0.00     18.93
10:41:08 AM     all     61.95      0.00     18.74      0.00      0.00     19.31
10:42:08 AM     all     27.23      0.00      9.99      0.00      0.00     62.78
