# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416388984;24787492;239736932;90.63;121640;36399844;207747032;76.12
axle;60;1416389044;24356956;240167468;90.79;121704;36415652;208168416;76.28
axle;60;1416389104;21335968;243188456;91.93;121804;38455692;209234988;76.67
axle;60;1416389164;22532540;241991884;91.48;121892;38775480;207596812;76.07
axle;60;1416389224;22504720;242019704;91.49;121952;38778888;207633412;76.08
axle;60;1416389284;20564232;243960192;92.23;122068;40882660;207478696;76.02
axle;60;1416389344;20551908;243972516;92.23;122112;40884036;207478696;76.02
axle;60;1416389404;18235192;246289232;93.11;122224;43201356;207489088;76.03
axle;60;1416389464;18237720;246286704;93.11;122296;43202408;207477588;76.02
