# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416388984;sda;10.87;0.13;2201.74;202.48;0.27;29.55;0.29;0.32
axle;60;1416389044;sda;3.07;0.00;539.87;175.87;0.01;3.91;0.24;0.07
axle;60;1416389104;sda;4.18;0.00;725.72;173.68;0.02;5.60;0.30;0.13
axle;60;1416389164;sda;3.83;0.00;730.01;190.47;0.02;4.92;0.24;0.09
axle;60;1416389224;sda;1.93;0.00;245.11;126.76;0.00;1.76;0.21;0.04
axle;60;1416389284;sda;1.93;0.00;153.63;79.45;0.01;3.69;0.17;0.03
axle;60;1416389344;sda;0.92;0.00;59.07;64.44;0.00;0.07;0.07;0.01
axle;60;1416389404;sda;0.92;0.27;56.01;61.38;0.00;0.44;0.36;0.03
axle;60;1416389464;sda;1.33;0.00;65.74;49.30;0.00;0.45;0.05;0.01
