# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416388305;sda;101.23;0.00;24197.13;239.02;4.16;41.10;0.30;3.04
axle;60;1416388365;sda;2.96;0.00;540.72;182.96;0.01;3.19;0.27;0.08
axle;60;1416388425;sda;4.44;0.00;864.72;194.81;0.02;5.13;0.30;0.13
axle;60;1416388485;sda;3.65;0.00;697.23;190.83;0.02;4.97;0.27;0.10
axle;60;1416388545;sda;0.84;0.27;54.38;65.44;0.00;0.16;0.08;0.01
axle;60;1416388605;sda;0.75;0.00;61.06;80.89;0.00;0.00;0.00;0.00
axle;60;1416388665;sda;0.80;0.00;79.83;99.67;0.00;0.42;0.08;0.01
axle;60;1416388725;sda;1.15;0.00;185.27;160.81;0.00;0.87;0.12;0.01
axle;60;1416388785;sda;1.12;0.00;162.72;145.55;0.00;0.36;0.12;0.01
axle;60;1416388845;sda;0.55;0.00;58.52;106.42;0.00;0.12;0.12;0.01
axle;60;1416388905;sda;0.53;0.00;34.29;64.25;0.00;0.00;0.00;0.00
